id_x,network,site_id,location,box,label_x,timestamp,host_timestamp,label_y,status_x,alert_type,extra_data,linked_alerthistory,id_y,subject,priority,status_y,type,due_by,created_at,cf_system,cf_site_location
49089786.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T04:52:48,2024-06-18T22:52:48,Refused Events Alert,terminated,8.0,,49089223.0,2697.0,"Culver's Greenwood, IN #229",1.0,5.0,Incident,2024-02-02T17:43:00Z,2024-01-24T17:42:49Z,Server and Media Players,AA017
49089786.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T04:52:48,2024-06-18T22:52:48,Refused Events Alert,terminated,8.0,,49089223.0,1634.0,AA017-CLV-229 | Media Player 1 Stopped,1.0,5.0,Incident,2023-09-14T20:42:38Z,2023-09-05T20:42:37Z,Server and Media Players,AA017
49089786.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T04:52:48,2024-06-18T22:52:48,Refused Events Alert,terminated,8.0,,49089223.0,1633.0,AA017-CLV-229 | Media Player 2 Offline,1.0,5.0,Incident,2023-09-14T20:39:46Z,2023-09-05T20:39:46Z,Server and Media Players,AA017
49089786.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T04:52:48,2024-06-18T22:52:48,Refused Events Alert,terminated,8.0,,49089223.0,1223.0,AA017- CLV-229 Media player error,3.0,5.0,Incident,2023-07-17T12:46:27Z,2023-07-14T13:46:14Z,Server and Media Players,AA017
49089786.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T04:52:48,2024-06-18T22:52:48,Refused Events Alert,terminated,8.0,,49089223.0,1007.0,AA017-CLV-229 Media player's offline,1.0,5.0,Incident,2023-06-29T20:11:07Z,2023-06-20T20:11:07Z,Server and Media Players,AA017
49089786.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T04:52:48,2024-06-18T22:52:48,Refused Events Alert,terminated,8.0,,49089223.0,869.0,AA017-CLV-229 | Server disconnected,3.0,5.0,Incident,2023-06-07T17:41:43Z,2023-06-06T18:41:43Z,Server and Media Players,AA017
49089786.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T04:52:48,2024-06-18T22:52:48,Refused Events Alert,terminated,8.0,,49089223.0,641.0,AA017-CLV-229 | Media Player 2 Offline,2.0,5.0,Incident,2023-06-18T03:59:59Z,2023-05-15T19:55:24Z,Server and Media Players,AA017
49089223.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T03:48:23,2024-06-18T21:48:22,Refused Events Alert,raised,8.0,,49089786.0,2697.0,"Culver's Greenwood, IN #229",1.0,5.0,Incident,2024-02-02T17:43:00Z,2024-01-24T17:42:49Z,Server and Media Players,AA017
49089223.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T03:48:23,2024-06-18T21:48:22,Refused Events Alert,raised,8.0,,49089786.0,1634.0,AA017-CLV-229 | Media Player 1 Stopped,1.0,5.0,Incident,2023-09-14T20:42:38Z,2023-09-05T20:42:37Z,Server and Media Players,AA017
49089223.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T03:48:23,2024-06-18T21:48:22,Refused Events Alert,raised,8.0,,49089786.0,1633.0,AA017-CLV-229 | Media Player 2 Offline,1.0,5.0,Incident,2023-09-14T20:39:46Z,2023-09-05T20:39:46Z,Server and Media Players,AA017
49089223.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T03:48:23,2024-06-18T21:48:22,Refused Events Alert,raised,8.0,,49089786.0,1223.0,AA017- CLV-229 Media player error,3.0,5.0,Incident,2023-07-17T12:46:27Z,2023-07-14T13:46:14Z,Server and Media Players,AA017
49089223.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T03:48:23,2024-06-18T21:48:22,Refused Events Alert,raised,8.0,,49089786.0,1007.0,AA017-CLV-229 Media player's offline,1.0,5.0,Incident,2023-06-29T20:11:07Z,2023-06-20T20:11:07Z,Server and Media Players,AA017
49089223.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T03:48:23,2024-06-18T21:48:22,Refused Events Alert,raised,8.0,,49089786.0,869.0,AA017-CLV-229 | Server disconnected,3.0,5.0,Incident,2023-06-07T17:41:43Z,2023-06-06T18:41:43Z,Server and Media Players,AA017
49089223.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-19T03:48:23,2024-06-18T21:48:22,Refused Events Alert,raised,8.0,,49089786.0,641.0,AA017-CLV-229 | Media Player 2 Offline,2.0,5.0,Incident,2023-06-18T03:59:59Z,2023-05-15T19:55:24Z,Server and Media Players,AA017
49085868.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T21:20:25,2024-06-18T15:20:24,Refused Events Alert,terminated,8.0,,49085414.0,2697.0,"Culver's Greenwood, IN #229",1.0,5.0,Incident,2024-02-02T17:43:00Z,2024-01-24T17:42:49Z,Server and Media Players,AA017
49085868.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T21:20:25,2024-06-18T15:20:24,Refused Events Alert,terminated,8.0,,49085414.0,1634.0,AA017-CLV-229 | Media Player 1 Stopped,1.0,5.0,Incident,2023-09-14T20:42:38Z,2023-09-05T20:42:37Z,Server and Media Players,AA017
49085868.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T21:20:25,2024-06-18T15:20:24,Refused Events Alert,terminated,8.0,,49085414.0,1633.0,AA017-CLV-229 | Media Player 2 Offline,1.0,5.0,Incident,2023-09-14T20:39:46Z,2023-09-05T20:39:46Z,Server and Media Players,AA017
49085868.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T21:20:25,2024-06-18T15:20:24,Refused Events Alert,terminated,8.0,,49085414.0,1223.0,AA017- CLV-229 Media player error,3.0,5.0,Incident,2023-07-17T12:46:27Z,2023-07-14T13:46:14Z,Server and Media Players,AA017
49085868.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T21:20:25,2024-06-18T15:20:24,Refused Events Alert,terminated,8.0,,49085414.0,1007.0,AA017-CLV-229 Media player's offline,1.0,5.0,Incident,2023-06-29T20:11:07Z,2023-06-20T20:11:07Z,Server and Media Players,AA017
49085868.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T21:20:25,2024-06-18T15:20:24,Refused Events Alert,terminated,8.0,,49085414.0,869.0,AA017-CLV-229 | Server disconnected,3.0,5.0,Incident,2023-06-07T17:41:43Z,2023-06-06T18:41:43Z,Server and Media Players,AA017
49085868.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T21:20:25,2024-06-18T15:20:24,Refused Events Alert,terminated,8.0,,49085414.0,641.0,AA017-CLV-229 | Media Player 2 Offline,2.0,5.0,Incident,2023-06-18T03:59:59Z,2023-05-15T19:55:24Z,Server and Media Players,AA017
49085414.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T20:21:15,2024-06-18T14:21:15,Refused Events Alert,raised,8.0,,49085868.0,2697.0,"Culver's Greenwood, IN #229",1.0,5.0,Incident,2024-02-02T17:43:00Z,2024-01-24T17:42:49Z,Server and Media Players,AA017
49085414.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T20:21:15,2024-06-18T14:21:15,Refused Events Alert,raised,8.0,,49085868.0,1634.0,AA017-CLV-229 | Media Player 1 Stopped,1.0,5.0,Incident,2023-09-14T20:42:38Z,2023-09-05T20:42:37Z,Server and Media Players,AA017
49085414.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T20:21:15,2024-06-18T14:21:15,Refused Events Alert,raised,8.0,,49085868.0,1633.0,AA017-CLV-229 | Media Player 2 Offline,1.0,5.0,Incident,2023-09-14T20:39:46Z,2023-09-05T20:39:46Z,Server and Media Players,AA017
49085414.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T20:21:15,2024-06-18T14:21:15,Refused Events Alert,raised,8.0,,49085868.0,1223.0,AA017- CLV-229 Media player error,3.0,5.0,Incident,2023-07-17T12:46:27Z,2023-07-14T13:46:14Z,Server and Media Players,AA017
49085414.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T20:21:15,2024-06-18T14:21:15,Refused Events Alert,raised,8.0,,49085868.0,1007.0,AA017-CLV-229 Media player's offline,1.0,5.0,Incident,2023-06-29T20:11:07Z,2023-06-20T20:11:07Z,Server and Media Players,AA017
49085414.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T20:21:15,2024-06-18T14:21:15,Refused Events Alert,raised,8.0,,49085868.0,869.0,AA017-CLV-229 | Server disconnected,3.0,5.0,Incident,2023-06-07T17:41:43Z,2023-06-06T18:41:43Z,Server and Media Players,AA017
49085414.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-18T20:21:15,2024-06-18T14:21:15,Refused Events Alert,raised,8.0,,49085868.0,641.0,AA017-CLV-229 | Media Player 2 Offline,2.0,5.0,Incident,2023-06-18T03:59:59Z,2023-05-15T19:55:24Z,Server and Media Players,AA017
49060325.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:48:19,2024-06-16T02:48:18,Input or License Errors Alert,terminated,3.0,Input Lost,49060167.0,2697.0,"Culver's Greenwood, IN #229",1.0,5.0,Incident,2024-02-02T17:43:00Z,2024-01-24T17:42:49Z,Server and Media Players,AA017
49060325.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:48:19,2024-06-16T02:48:18,Input or License Errors Alert,terminated,3.0,Input Lost,49060167.0,1634.0,AA017-CLV-229 | Media Player 1 Stopped,1.0,5.0,Incident,2023-09-14T20:42:38Z,2023-09-05T20:42:37Z,Server and Media Players,AA017
49060325.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:48:19,2024-06-16T02:48:18,Input or License Errors Alert,terminated,3.0,Input Lost,49060167.0,1633.0,AA017-CLV-229 | Media Player 2 Offline,1.0,5.0,Incident,2023-09-14T20:39:46Z,2023-09-05T20:39:46Z,Server and Media Players,AA017
49060325.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:48:19,2024-06-16T02:48:18,Input or License Errors Alert,terminated,3.0,Input Lost,49060167.0,1223.0,AA017- CLV-229 Media player error,3.0,5.0,Incident,2023-07-17T12:46:27Z,2023-07-14T13:46:14Z,Server and Media Players,AA017
49060325.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:48:19,2024-06-16T02:48:18,Input or License Errors Alert,terminated,3.0,Input Lost,49060167.0,1007.0,AA017-CLV-229 Media player's offline,1.0,5.0,Incident,2023-06-29T20:11:07Z,2023-06-20T20:11:07Z,Server and Media Players,AA017
49060325.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:48:19,2024-06-16T02:48:18,Input or License Errors Alert,terminated,3.0,Input Lost,49060167.0,869.0,AA017-CLV-229 | Server disconnected,3.0,5.0,Incident,2023-06-07T17:41:43Z,2023-06-06T18:41:43Z,Server and Media Players,AA017
49060325.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:48:19,2024-06-16T02:48:18,Input or License Errors Alert,terminated,3.0,Input Lost,49060167.0,641.0,AA017-CLV-229 | Media Player 2 Offline,2.0,5.0,Incident,2023-06-18T03:59:59Z,2023-05-15T19:55:24Z,Server and Media Players,AA017
49060289.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:38:34,2024-06-16T02:38:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060088.0,2697.0,"Culver's Greenwood, IN #229",1.0,5.0,Incident,2024-02-02T17:43:00Z,2024-01-24T17:42:49Z,Server and Media Players,AA017
49060289.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:38:34,2024-06-16T02:38:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060088.0,1634.0,AA017-CLV-229 | Media Player 1 Stopped,1.0,5.0,Incident,2023-09-14T20:42:38Z,2023-09-05T20:42:37Z,Server and Media Players,AA017
49060289.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:38:34,2024-06-16T02:38:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060088.0,1633.0,AA017-CLV-229 | Media Player 2 Offline,1.0,5.0,Incident,2023-09-14T20:39:46Z,2023-09-05T20:39:46Z,Server and Media Players,AA017
49060289.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:38:34,2024-06-16T02:38:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060088.0,1223.0,AA017- CLV-229 Media player error,3.0,5.0,Incident,2023-07-17T12:46:27Z,2023-07-14T13:46:14Z,Server and Media Players,AA017
49060289.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:38:34,2024-06-16T02:38:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060088.0,1007.0,AA017-CLV-229 Media player's offline,1.0,5.0,Incident,2023-06-29T20:11:07Z,2023-06-20T20:11:07Z,Server and Media Players,AA017
49060289.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:38:34,2024-06-16T02:38:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060088.0,869.0,AA017-CLV-229 | Server disconnected,3.0,5.0,Incident,2023-06-07T17:41:43Z,2023-06-06T18:41:43Z,Server and Media Players,AA017
49060289.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:38:34,2024-06-16T02:38:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060088.0,641.0,AA017-CLV-229 | Media Player 2 Offline,2.0,5.0,Incident,2023-06-18T03:59:59Z,2023-05-15T19:55:24Z,Server and Media Players,AA017
49060167.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:19:25,2024-06-16T02:19:25,Input or License Errors Alert,raised,3.0,Input Lost,49060325.0,2697.0,"Culver's Greenwood, IN #229",1.0,5.0,Incident,2024-02-02T17:43:00Z,2024-01-24T17:42:49Z,Server and Media Players,AA017
49060167.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:19:25,2024-06-16T02:19:25,Input or License Errors Alert,raised,3.0,Input Lost,49060325.0,1634.0,AA017-CLV-229 | Media Player 1 Stopped,1.0,5.0,Incident,2023-09-14T20:42:38Z,2023-09-05T20:42:37Z,Server and Media Players,AA017
49060167.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:19:25,2024-06-16T02:19:25,Input or License Errors Alert,raised,3.0,Input Lost,49060325.0,1633.0,AA017-CLV-229 | Media Player 2 Offline,1.0,5.0,Incident,2023-09-14T20:39:46Z,2023-09-05T20:39:46Z,Server and Media Players,AA017
49060167.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:19:25,2024-06-16T02:19:25,Input or License Errors Alert,raised,3.0,Input Lost,49060325.0,1223.0,AA017- CLV-229 Media player error,3.0,5.0,Incident,2023-07-17T12:46:27Z,2023-07-14T13:46:14Z,Server and Media Players,AA017
49060167.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:19:25,2024-06-16T02:19:25,Input or License Errors Alert,raised,3.0,Input Lost,49060325.0,1007.0,AA017-CLV-229 Media player's offline,1.0,5.0,Incident,2023-06-29T20:11:07Z,2023-06-20T20:11:07Z,Server and Media Players,AA017
49060167.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:19:25,2024-06-16T02:19:25,Input or License Errors Alert,raised,3.0,Input Lost,49060325.0,869.0,AA017-CLV-229 | Server disconnected,3.0,5.0,Incident,2023-06-07T17:41:43Z,2023-06-06T18:41:43Z,Server and Media Players,AA017
49060167.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-16T08:19:25,2024-06-16T02:19:25,Input or License Errors Alert,raised,3.0,Input Lost,49060325.0,641.0,AA017-CLV-229 | Media Player 2 Offline,2.0,5.0,Incident,2023-06-18T03:59:59Z,2023-05-15T19:55:24Z,Server and Media Players,AA017
49060088.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:03:56,2024-06-16T02:03:55,Input or License Errors Alert,raised,3.0,Input Lost,49060289.0,2697.0,"Culver's Greenwood, IN #229",1.0,5.0,Incident,2024-02-02T17:43:00Z,2024-01-24T17:42:49Z,Server and Media Players,AA017
49060088.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:03:56,2024-06-16T02:03:55,Input or License Errors Alert,raised,3.0,Input Lost,49060289.0,1634.0,AA017-CLV-229 | Media Player 1 Stopped,1.0,5.0,Incident,2023-09-14T20:42:38Z,2023-09-05T20:42:37Z,Server and Media Players,AA017
49060088.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:03:56,2024-06-16T02:03:55,Input or License Errors Alert,raised,3.0,Input Lost,49060289.0,1633.0,AA017-CLV-229 | Media Player 2 Offline,1.0,5.0,Incident,2023-09-14T20:39:46Z,2023-09-05T20:39:46Z,Server and Media Players,AA017
49060088.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:03:56,2024-06-16T02:03:55,Input or License Errors Alert,raised,3.0,Input Lost,49060289.0,1223.0,AA017- CLV-229 Media player error,3.0,5.0,Incident,2023-07-17T12:46:27Z,2023-07-14T13:46:14Z,Server and Media Players,AA017
49060088.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:03:56,2024-06-16T02:03:55,Input or License Errors Alert,raised,3.0,Input Lost,49060289.0,1007.0,AA017-CLV-229 Media player's offline,1.0,5.0,Incident,2023-06-29T20:11:07Z,2023-06-20T20:11:07Z,Server and Media Players,AA017
49060088.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:03:56,2024-06-16T02:03:55,Input or License Errors Alert,raised,3.0,Input Lost,49060289.0,869.0,AA017-CLV-229 | Server disconnected,3.0,5.0,Incident,2023-06-07T17:41:43Z,2023-06-06T18:41:43Z,Server and Media Players,AA017
49060088.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-16T08:03:56,2024-06-16T02:03:55,Input or License Errors Alert,raised,3.0,Input Lost,49060289.0,641.0,AA017-CLV-229 | Media Player 2 Offline,2.0,5.0,Incident,2023-06-18T03:59:59Z,2023-05-15T19:55:24Z,Server and Media Players,AA017
49017552.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T04:45:16,2024-06-11T22:45:05,Refused Events Alert,terminated,8.0,,49017052.0,2697.0,"Culver's Greenwood, IN #229",1.0,5.0,Incident,2024-02-02T17:43:00Z,2024-01-24T17:42:49Z,Server and Media Players,AA017
49017552.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T04:45:16,2024-06-11T22:45:05,Refused Events Alert,terminated,8.0,,49017052.0,1634.0,AA017-CLV-229 | Media Player 1 Stopped,1.0,5.0,Incident,2023-09-14T20:42:38Z,2023-09-05T20:42:37Z,Server and Media Players,AA017
49017552.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T04:45:16,2024-06-11T22:45:05,Refused Events Alert,terminated,8.0,,49017052.0,1633.0,AA017-CLV-229 | Media Player 2 Offline,1.0,5.0,Incident,2023-09-14T20:39:46Z,2023-09-05T20:39:46Z,Server and Media Players,AA017
49017552.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T04:45:16,2024-06-11T22:45:05,Refused Events Alert,terminated,8.0,,49017052.0,1223.0,AA017- CLV-229 Media player error,3.0,5.0,Incident,2023-07-17T12:46:27Z,2023-07-14T13:46:14Z,Server and Media Players,AA017
49017552.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T04:45:16,2024-06-11T22:45:05,Refused Events Alert,terminated,8.0,,49017052.0,1007.0,AA017-CLV-229 Media player's offline,1.0,5.0,Incident,2023-06-29T20:11:07Z,2023-06-20T20:11:07Z,Server and Media Players,AA017
49017552.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T04:45:16,2024-06-11T22:45:05,Refused Events Alert,terminated,8.0,,49017052.0,869.0,AA017-CLV-229 | Server disconnected,3.0,5.0,Incident,2023-06-07T17:41:43Z,2023-06-06T18:41:43Z,Server and Media Players,AA017
49017552.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T04:45:16,2024-06-11T22:45:05,Refused Events Alert,terminated,8.0,,49017052.0,641.0,AA017-CLV-229 | Media Player 2 Offline,2.0,5.0,Incident,2023-06-18T03:59:59Z,2023-05-15T19:55:24Z,Server and Media Players,AA017
49017052.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T03:44:46,2024-06-11T21:44:45,Refused Events Alert,raised,8.0,,49017552.0,2697.0,"Culver's Greenwood, IN #229",1.0,5.0,Incident,2024-02-02T17:43:00Z,2024-01-24T17:42:49Z,Server and Media Players,AA017
49017052.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T03:44:46,2024-06-11T21:44:45,Refused Events Alert,raised,8.0,,49017552.0,1634.0,AA017-CLV-229 | Media Player 1 Stopped,1.0,5.0,Incident,2023-09-14T20:42:38Z,2023-09-05T20:42:37Z,Server and Media Players,AA017
49017052.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T03:44:46,2024-06-11T21:44:45,Refused Events Alert,raised,8.0,,49017552.0,1633.0,AA017-CLV-229 | Media Player 2 Offline,1.0,5.0,Incident,2023-09-14T20:39:46Z,2023-09-05T20:39:46Z,Server and Media Players,AA017
49017052.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T03:44:46,2024-06-11T21:44:45,Refused Events Alert,raised,8.0,,49017552.0,1223.0,AA017- CLV-229 Media player error,3.0,5.0,Incident,2023-07-17T12:46:27Z,2023-07-14T13:46:14Z,Server and Media Players,AA017
49017052.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T03:44:46,2024-06-11T21:44:45,Refused Events Alert,raised,8.0,,49017552.0,1007.0,AA017-CLV-229 Media player's offline,1.0,5.0,Incident,2023-06-29T20:11:07Z,2023-06-20T20:11:07Z,Server and Media Players,AA017
49017052.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T03:44:46,2024-06-11T21:44:45,Refused Events Alert,raised,8.0,,49017552.0,869.0,AA017-CLV-229 | Server disconnected,3.0,5.0,Incident,2023-06-07T17:41:43Z,2023-06-06T18:41:43Z,Server and Media Players,AA017
49017052.0,2896.0,9301,94064.0,103388.0,AA017,2024-06-12T03:44:46,2024-06-11T21:44:45,Refused Events Alert,raised,8.0,,49017552.0,641.0,AA017-CLV-229 | Media Player 2 Offline,2.0,5.0,Incident,2023-06-18T03:59:59Z,2023-05-15T19:55:24Z,Server and Media Players,AA017
48995517.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T01:54:18,2024-06-09T19:54:18,Refused Events Alert,terminated,8.0,,48994980.0,2697.0,"Culver's Greenwood, IN #229",1.0,5.0,Incident,2024-02-02T17:43:00Z,2024-01-24T17:42:49Z,Server and Media Players,AA017
48995517.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T01:54:18,2024-06-09T19:54:18,Refused Events Alert,terminated,8.0,,48994980.0,1634.0,AA017-CLV-229 | Media Player 1 Stopped,1.0,5.0,Incident,2023-09-14T20:42:38Z,2023-09-05T20:42:37Z,Server and Media Players,AA017
48995517.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T01:54:18,2024-06-09T19:54:18,Refused Events Alert,terminated,8.0,,48994980.0,1633.0,AA017-CLV-229 | Media Player 2 Offline,1.0,5.0,Incident,2023-09-14T20:39:46Z,2023-09-05T20:39:46Z,Server and Media Players,AA017
48995517.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T01:54:18,2024-06-09T19:54:18,Refused Events Alert,terminated,8.0,,48994980.0,1223.0,AA017- CLV-229 Media player error,3.0,5.0,Incident,2023-07-17T12:46:27Z,2023-07-14T13:46:14Z,Server and Media Players,AA017
48995517.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T01:54:18,2024-06-09T19:54:18,Refused Events Alert,terminated,8.0,,48994980.0,1007.0,AA017-CLV-229 Media player's offline,1.0,5.0,Incident,2023-06-29T20:11:07Z,2023-06-20T20:11:07Z,Server and Media Players,AA017
48995517.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T01:54:18,2024-06-09T19:54:18,Refused Events Alert,terminated,8.0,,48994980.0,869.0,AA017-CLV-229 | Server disconnected,3.0,5.0,Incident,2023-06-07T17:41:43Z,2023-06-06T18:41:43Z,Server and Media Players,AA017
48995517.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T01:54:18,2024-06-09T19:54:18,Refused Events Alert,terminated,8.0,,48994980.0,641.0,AA017-CLV-229 | Media Player 2 Offline,2.0,5.0,Incident,2023-06-18T03:59:59Z,2023-05-15T19:55:24Z,Server and Media Players,AA017
48994980.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T00:51:53,2024-06-09T18:51:52,Refused Events Alert,raised,8.0,,48995517.0,2697.0,"Culver's Greenwood, IN #229",1.0,5.0,Incident,2024-02-02T17:43:00Z,2024-01-24T17:42:49Z,Server and Media Players,AA017
48994980.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T00:51:53,2024-06-09T18:51:52,Refused Events Alert,raised,8.0,,48995517.0,1634.0,AA017-CLV-229 | Media Player 1 Stopped,1.0,5.0,Incident,2023-09-14T20:42:38Z,2023-09-05T20:42:37Z,Server and Media Players,AA017
48994980.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T00:51:53,2024-06-09T18:51:52,Refused Events Alert,raised,8.0,,48995517.0,1633.0,AA017-CLV-229 | Media Player 2 Offline,1.0,5.0,Incident,2023-09-14T20:39:46Z,2023-09-05T20:39:46Z,Server and Media Players,AA017
48994980.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T00:51:53,2024-06-09T18:51:52,Refused Events Alert,raised,8.0,,48995517.0,1223.0,AA017- CLV-229 Media player error,3.0,5.0,Incident,2023-07-17T12:46:27Z,2023-07-14T13:46:14Z,Server and Media Players,AA017
48994980.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T00:51:53,2024-06-09T18:51:52,Refused Events Alert,raised,8.0,,48995517.0,1007.0,AA017-CLV-229 Media player's offline,1.0,5.0,Incident,2023-06-29T20:11:07Z,2023-06-20T20:11:07Z,Server and Media Players,AA017
48994980.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T00:51:53,2024-06-09T18:51:52,Refused Events Alert,raised,8.0,,48995517.0,869.0,AA017-CLV-229 | Server disconnected,3.0,5.0,Incident,2023-06-07T17:41:43Z,2023-06-06T18:41:43Z,Server and Media Players,AA017
48994980.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-10T00:51:53,2024-06-09T18:51:52,Refused Events Alert,raised,8.0,,48995517.0,641.0,AA017-CLV-229 | Media Player 2 Offline,2.0,5.0,Incident,2023-06-18T03:59:59Z,2023-05-15T19:55:24Z,Server and Media Players,AA017
48988270.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-09T08:48:23,2024-06-09T02:48:22,Input or License Errors Alert,terminated,3.0,Input Lost,48988092.0,2697.0,"Culver's Greenwood, IN #229",1.0,5.0,Incident,2024-02-02T17:43:00Z,2024-01-24T17:42:49Z,Server and Media Players,AA017
48988270.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-09T08:48:23,2024-06-09T02:48:22,Input or License Errors Alert,terminated,3.0,Input Lost,48988092.0,1634.0,AA017-CLV-229 | Media Player 1 Stopped,1.0,5.0,Incident,2023-09-14T20:42:38Z,2023-09-05T20:42:37Z,Server and Media Players,AA017
48988270.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-09T08:48:23,2024-06-09T02:48:22,Input or License Errors Alert,terminated,3.0,Input Lost,48988092.0,1633.0,AA017-CLV-229 | Media Player 2 Offline,1.0,5.0,Incident,2023-09-14T20:39:46Z,2023-09-05T20:39:46Z,Server and Media Players,AA017
48988270.0,2896.0,9301,94063.0,103387.0,AA017,2024-06-09T08:48:23,2024-06-09T02:48:22,Input or License Errors Alert,terminated,3.0,Input Lost,48988092.0,1223.0,AA017- CLV-229 Media player error,3.0,5.0,Incident,2023-07-17T12:46:27Z,2023-07-14T13:46:14Z,Server and Media Players,AA017
